"","row_number","id","track_name","size_bytes","currency","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num","vpp_lic"
"2941",8425,1108475553,"Jade Empire™: Special Edition",3896109056,"USD",9.99,206,64,4.5,4.5,"1.0.2","17+","Games",37,4,10,1
"2942",8427,1108507977,"Living Legends: Bound by Wishes - A Hidden Object Mystery (Full)",1536766976,"USD",6.99,153,153,4.5,4.5,"1.0.0","9+","Games",37,4,5,1
"2943",8429,1108580508,"Running Man Challenge - Game",30601216,"USD",0,1360,108,3.5,3.5,"1.0.3","4+","Games",40,2,1,1
"2944",8431,1108623942,"Royal Detective: Legend of The Golem - A Hidden Object Adventure (Full)",602065920,"USD",6.99,72,39,4.5,4.5,"1.0.2","9+","Games",37,5,5,1
"2945",8448,1108964305,"Mars: Mars",157614080,"USD",0,6116,291,4.5,5,"11","9+","Games",38,5,1,1
"2946",8449,1109008912,"Craft Royale: Clash of Pixels",222895104,"USD",0,2285,192,4,4.5,"2.7","9+","Games",37,5,1,1
"2947",8461,1109425556,"Tinycards - Learn with Fun, Free Flashcards",48802816,"USD",0,1131,299,4.5,4.5,"1.0.19","12+","Education",37,5,1,1
"2948",8464,1109444394,"Respeck on my Name",33304576,"USD",0,155,60,4.5,4,"1.2","4+","Games",38,5,1,1
"2949",8465,1109489005,"ASA's Sailing Challenge",276637696,"USD",3.99,104,74,4,4.5,"1.1","4+","Education",37,4,1,1
"2950",8467,1109545844,"Witches' Legacy: Slumbering Darkness HD - A Hidden Object Mystery (Full)",1642020864,"USD",6.99,69,69,3.5,3.5,"1.0.0","9+","Games",24,5,4,1
"2951",8472,1109751921,"Really Bad Chess",70149120,"USD",0,1015,600,4.5,4.5,"1.1.2","4+","Games",40,5,1,1
"2952",8473,1109781792,"Flip Heroes",53690368,"USD",0,32,32,4,4,"1.1","4+","Games",38,5,13,1
"2953",8474,1109788041,"Polyforge",91620352,"USD",0,1744,570,4.5,4.5,"1.1","4+","Games",40,5,11,1
"2954",8476,1109830748,"Pewdiebot",76777472,"USD",0.99,151,151,4,4,"1.0.1","12+","Games",37,4,1,1
"2955",8480,1110261314,"Face Filters - Dog & Other Funny Face Effects",37760000,"USD",0,329,82,4,4,"2.4","17+","Entertainment",38,4,5,1
"2956",8482,1110273623,"Free Music - MP3 Streamer & Playlist Manager Pro",10542080,"USD",0,13443,1229,4.5,4.5,"2.3","4+","Music",37,5,1,1
"2957",8484,1110286206,"MOBA Legends",699091968,"USD",0,1815,67,4,4,"1.3.1","9+","Games",37,5,0,1
"2958",8487,1110376793,"voi",20856832,"USD",0.99,308,192,4.5,4.5,"1.1.0","4+","Games",43,5,12,1
"2959",8490,1110447884,"Shadow Wolf Mysteries: Curse of Wolfhill (Full)",997129216,"USD",6.99,39,39,4,4,"1.0","9+","Games",37,5,5,1
"2960",8491,1110480334,"Dunkers",54802432,"USD",0,1495,467,4,4,"1.2","4+","Games",38,5,1,1
"2961",8496,1110639444,"LightX",53415936,"USD",1.99,147,73,3.5,4,"2.1","4+","Photo & Video",37,0,21,1
"2962",8527,1111486949,"PROmoji",59741184,"USD",1.99,857,102,4,3.5,"2.1","9+","Utilities",37,0,1,1
"2963",8540,1111665247,"Ketchapp Basketball",72118272,"USD",0,5833,1862,4.5,4.5,"1.2","4+","Games",38,5,1,1
"2964",8548,1111957680,"CARS MOD FOR MINECRAFT PC EDITION - POCKET MINE GUIDE",24840192,"USD",1.99,200,200,4,4,"1.0","4+","Entertainment",38,4,1,1
"2965",8569,1112208725,"PARKOUR MAPS FOR MINECRAFT PC EDITION - DOWNLOAD BEST POCKET MAPS FOR MINECRAFT",11141120,"USD",1.99,296,55,4,3.5,"1.0","4+","Entertainment",38,4,1,1
"2966",8571,1112307917,"Geometry Dash World",64278528,"USD",0,5114,5114,4.5,4.5,"1.0","4+","Games",37,5,1,1
"2967",8572,1112350146,"Night Terrors: The Beginning",124721152,"USD",0,954,307,4,4,"1.6.0","12+","Entertainment",37,0,1,1
"2968",8574,1112382631,"Burnout City",176272384,"USD",0,82,69,4,4,"1.3","4+","Games",40,5,8,1
"2969",8579,1112477374,"Smelly Baby - Farty Party",110398464,"USD",0,32,32,4,4,"1.0","4+","Games",38,5,11,1
"2970",8580,1112481571,"Star Walk 2 Ads+ Night Sky Map - Stars and Planets",234468352,"USD",0,161,30,4,4,"2.3.8","4+","Education",37,5,12,1
"2971",8582,1112532917,"Perchang",315626496,"USD",1.99,839,507,3.5,4,"2.02","4+","Games",37,5,11,1
"2972",8586,1112551222,"Wars Of Warlords : Mini Game With Worldwide Multiplayer",132612096,"USD",0.99,69,69,3,3,"1.0","12+","Games",43,5,1,1
"2973",8587,1112581194,"Mods for Minecraft PC Edition - Mod Installer Pocket Guide",18440192,"USD",1.99,80,80,3.5,3.5,"1.0","4+","Utilities",38,4,1,1
"2974",8590,1112701216,"VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide",12445696,"USD",1.99,159,159,4,4,"1.0","4+","Entertainment",38,3,1,1
"2975",8599,1112858566,"Nerve — Truth or Dare Dirty Houseparty Party Games",89057280,"USD",0,6658,130,4,4.5,"2.0.1","17+","Lifestyle",37,4,7,1
"2976",8606,1112922482,"SBK16 - Official Mobile Game",333368320,"USD",0,249,52,4.5,4,"1.0.6","4+","Games",38,5,8,1
"2977",8614,1112989865,"Chat for Whatsapp - iPad Version",24287232,"USD",0,5060,4189,3.5,3.5,"1.2","12+","Social Networking",24,2,1,1
"2978",8620,1113223808,"Rival Stars College Football",271124480,"USD",0,1132,51,4,4.5,"1.3.2","4+","Games",37,5,22,1
"2979",8639,1113603774,"Papa's Taco Mia HD",62189568,"USD",2.99,75,75,4.5,4.5,"1.0.0","4+","Games",24,5,1,1
"2980",8641,1113736426,"RollerCoaster Tycoon® Classic",424826880,"USD",5.99,1794,60,4,3.5,"1.1.6","4+","Games",38,5,5,1
"2981",8642,1113756219,"Doggy Box",89756672,"USD",0,360,88,4,4,"1.2","4+","Games",40,3,1,1
"2982",8661,1114127463,"Reigns",128684032,"USD",2.99,3017,120,4.5,4.5,"1.06","12+","Games",37,5,11,1
"2983",8664,1114170869,"Day of the Tentacle Remastered",2779450368,"USD",4.99,255,42,5,4.5,"1.2","12+","Games",37,5,5,1
"2984",8665,1114234507,"StephMoji by Steph Curry",66413568,"USD",1.99,888,106,4.5,4.5,"1.2","4+","Utilities",37,0,1,1
"2985",8666,1114245788,"Funny Face - Filters Pic Swap Effects Photo Editor",132928512,"USD",0,343,35,4.5,4,"1.7","4+","Entertainment",37,3,1,1
"2986",8670,1114312105,"Consultant Aide",27880448,"USD",7.99,881,38,3.5,2.5,"1.3.2","4+","Business",37,5,1,1
"2987",8693,1114681193,"Snake.io - Worm.io - Agar Slither Snake Battle",61143040,"USD",0,5768,1963,4.5,4.5,"1.0.5","4+","Entertainment",38,4,1,1
"2988",8698,1114710947,"Color Pop Free - Selective Color Splash Effects and Black & White Photography Editor",5553152,"USD",0,352,325,4,4,"1.0.2","4+","Photo & Video",38,5,1,1
"2989",8701,1114718412,"3D Dubai Parking Simulator Drive Real Extreme Super Sports Car",306912256,"USD",0,166,166,4.5,4.5,"1.0","4+","Games",38,5,1,1
"2990",8705,1114751883,"diep.io",32992256,"USD",0,9397,1113,4,4,"1.2.4","9+","Games",40,5,1,1
"2991",8710,1114886979,"Toca Life: Vacation",300401664,"USD",2.99,1730,493,4.5,4.5,"1.0.3","4+","Education",38,5,18,1
"2992",8711,1114893521,"Blade Sliders",118496256,"USD",0,136,136,4,4,"1.0.0","12+","Games",38,3,11,1
"2993",8713,1114921009,"NBA 2K17",2950687744,"USD",7.99,2408,398,3,3,"1.07","4+","Games",25,5,1,1
"2994",8715,1115022026,"The Secret To Money",25714688,"USD",4.99,715,118,4.5,4.5,"1.1.4","4+","Lifestyle",37,5,1,1
"2995",8726,1115111967,"Collageable PRO - Photo Collage",69005312,"USD",1.99,202,105,4,4,"1.2","4+","Photo & Video",37,0,11,1
"2996",8728,1115128108,"RedStory - Little Red Riding Hood",251451392,"USD",0,185,63,3.5,4,"1.2.0","4+","Games",37,5,24,1
"2997",8745,1115633942,"Quell Zen+",98282496,"USD",2.99,73,51,5,5,"1.01","4+","Games",37,5,1,1
"2998",8747,1115681877,"TRANSPORT MODS for MINECRAFT Pc EDITION",32416768,"USD",1.99,754,44,4.5,4,"1.02","4+","Navigation",37,2,2,1
"2999",8748,1115733806,"Hand of God - Top Clicker & Tap Games",162750464,"USD",0,5141,140,4.5,4.5,"1.4","12+","Games",37,5,1,1
"3000",8749,1115848946,"DINOSAUR MOD FOR MINECRAFT PC EDITION - MODS POCKET GUIDE",27295744,"USD",1.99,413,406,4,4,"1.1","4+","Reference",38,4,1,1
"3001",8752,1115911787,"Slots: VIP Deluxe Slots Machines - Free Slot Games",169353216,"USD",0,2732,135,5,5,"1.112","12+","Games",40,5,10,1
"3002",8761,1116027365,"Mystic Messenger",405535744,"USD",0,6754,70,4.5,4.5,"1.7.5","12+","Games",37,0,1,1
"3003",8765,1116112829,"Anime Power FX",97897472,"USD",0,807,807,4.5,4.5,"1.0","9+","Photo & Video",37,5,1,1
"3004",8769,1116214450,"3D GUNS MOD FOR MINECRAFT PC EDITION - GUN MODS POCKET GUIDE",19122176,"USD",1.99,268,268,4.5,4.5,"1.0","4+","Utilities",38,4,1,1
"3005",8770,1116215882,"Glitch Fixers - The Powerpuff Girls",272637952,"USD",0,89,56,4,4.5,"1.0.1","9+","Games",37,5,1,1
"3006",8771,1116249582,"Mystery Tales: Her Own Eyes HD - A Hidden Object Mystery (Full)",1452132352,"USD",6.99,104,104,4.5,4.5,"1.0.2","9+","Games",24,5,4,1
"3007",8772,1116253995,"Dark Romance: Kingdom of Death HD - A Hidden Object Adventure (Full)",1805248512,"USD",6.99,79,79,4.5,4.5,"1.0.0","9+","Games",24,5,4,1
"3008",8773,1116271098,"Final Cut: Fade To Black - A Mystery Hidden Object Game (Full)",1143723008,"USD",6.99,49,49,4.5,4.5,"1.0.0","9+","Games",37,5,4,1
"3009",8776,1116329647,"Football Heroes PRO 2017 - featuring NFL Players",141317120,"USD",0,691,125,4,4,"1.3","9+","Games",37,5,1,1
"3010",8784,1116536171,"Can You Dab?",73590784,"USD",0,2601,481,4,3.5,"2.0","4+","Games",38,2,1,1
"3011",8803,1116609570,"Shopping Mall Girl - Dress Up & Style Game",267441152,"USD",0,2332,322,4.5,4.5,"1.5.0","4+","Games",38,5,11,1
"3012",8810,1116808304,"Nightgate",153664512,"USD",4.99,947,809,4.5,4.5,"1.0.1","4+","Games",38,5,10,1
"3013",8813,1116876789,"Tank War - Geometry Go Shot Color Dot.IO",32032768,"USD",0,24760,1251,4.5,4.5,"1.4","4+","Games",40,2,31,1
"3014",8815,1116882930,"Change My Location",975872,"USD",0.99,165,165,2,2,"1.0","4+","Utilities",37,2,1,1
"3015",8820,1116902833,"Jazza's Arty Games",314591232,"USD",2.99,127,127,4.5,4.5,"2","9+","Games",40,5,1,1
"3016",8821,1116910957,"Agatha Christie - The ABC Murders (FULL)",1104092160,"USD",6.99,80,80,4,4,"1.0","12+","Games",37,5,1,1
"3017",8827,1116980952,"Eden: The Game - Build Your Village!",148648960,"USD",0,823,74,4,4.5,"1.3","4+","Games",37,5,9,0
"3018",8842,1117365978,"LEGO® City My City 2",490951680,"USD",0,424,99,3.5,3.5,"17.0.631","4+","Games",37,5,19,1
"3019",8844,1117405948,"The Game of Life",305483776,"USD",2.99,2298,157,4.5,4.5,"1.8.5","4+","Games",37,5,1,1
"3020",8847,1117621317,"Steps",70959104,"USD",0,361,361,4.5,4.5,"1.0","4+","Games",38,5,1,1
"3021",8865,1117844680,"Endless Ducker",159752192,"USD",0,639,306,4,4.5,"1.0.2","4+","Games",38,5,1,1
"3022",8870,1118012993,"Creatures Mod for Minecraft PC Game Edition - Mods Pocket Guide",30298112,"USD",1.99,311,311,4,4,"1.0","12+","Utilities",38,5,1,1
"3023",8871,1118046725,"City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE)",11083776,"USD",1.99,536,536,3.5,3.5,"1.0","4+","Entertainment",38,4,1,1
"3024",8885,1118431695,"Bowmasters - Top Multiplayer Bowman Archery Game",164000768,"USD",0,159323,24387,4.5,4.5,"2.4","12+","Games",37,5,1,1
"3025",8886,1118441024,"Bloons Supermonkey 2",208455680,"USD",0.99,599,68,4.5,4.5,"1.3","9+","Games",37,5,18,1
"3026",8893,1118803687,"Lollipop: Sweet Taste Match3",150807552,"USD",0,2861,32,4.5,5,"1.4.7","4+","Games",38,5,1,1
"3027",8902,1118844179,"Burger Jump",86596608,"USD",0,145,145,4.5,4.5,"1.0","4+","Games",40,5,1,1
"3028",8907,1118878857,"Fun Run Arena - Online Multiplayer Running Game",294744064,"USD",0,4116,161,4.5,4.5,"1.9","12+","Games",38,5,1,1
"3029",8911,1118918368,"Talented Pets Show",82972672,"USD",0,108,108,4,4,"1.0","4+","Games",43,5,1,1
"3030",8914,1119003636,"Moji Edit- Your Custom Emoji Avatar Face",56797184,"USD",0,238,41,3.5,4,"1.3","4+","Utilities",37,0,1,1
"3031",8915,1119018463,"Virtual Reality Moon for Google Cardboard VR",105992192,"USD",0,109,63,3,3,"0.9","4+","Games",40,0,1,1
"3032",8935,1119200610,"Bowmasters (Ad Free) - Top Multiplayer Bowman Game",164000768,"USD",3.99,1608,249,4.5,4.5,"2.4","12+","Games",37,5,1,1
"3033",8937,1119322616,"Auralux: Constellations",112653312,"USD",0,2354,821,4.5,4.5,"1.09","4+","Games",37,5,7,1
"3034",8938,1119351068,"PolitiCats: Awesome Clicker Game",304375808,"USD",0,2938,102,4.5,5,"2.7.2","4+","Games",38,5,1,1
"3035",8945,1119482395,"Toca Hair Salon 3",129079296,"USD",2.99,314,82,4.5,4.5,"1.2","4+","Education",38,5,18,1
"3036",8950,1119569595,"Redungeon",76619776,"USD",0,1821,104,4.5,4.5,"3.0","12+","Games",38,5,1,1
"3037",8952,1119713595,"Primordia",1537772544,"USD",4.99,49,49,4.5,4.5,"1.0","9+","Games",40,5,1,1
"3038",8953,1119856566,"NARUTO SHIPPUDEN: Ultimate Ninja Blazing",189709312,"USD",0,6426,393,4.5,4.5,"1.5.10","9+","Games",38,5,1,1
"3039",8968,1120294802,"Tap Titans 2",511670272,"USD",0,9122,155,4.5,4.5,"1.5.0","4+","Games",37,5,1,1
"3040",8969,1120339123,"Haunted Hotel: The X (Full)",1153353728,"USD",6.99,83,83,4.5,4.5,"1.0.0","9+","Games",37,5,5,1
"3041",8970,1120437406,"Cubicle.",87667712,"USD",0,38,38,4,4,"1.0","4+","Games",38,5,1,1
"3042",8977,1120547622,"Shopkins: Shoppie Dash!",192231424,"USD",3.99,278,52,4.5,4.5,"1.2.1","4+","Games",38,5,3,1
"3043",8987,1120695201,"Blocky Racer - Endless Arcade Racing",150992896,"USD",0,1122,303,4.5,4.5,"2.0","4+","Games",37,5,1,1
"3044",8989,1120861209,"Road Not Taken",274795520,"USD",4.99,291,96,4.5,4,"1.0.8","9+","Games",25,3,1,1
"3045",8990,1120936238,"Cafe Story - Play Cooking & Farming Game",116981760,"USD",0,1498,79,5,5,"1.1.55","4+","Games",38,5,2,1
"3046",9007,1121463708,"Moji Maker™",159161344,"USD",1.99,4553,57,4,3,"2.0","4+","Entertainment",37,5,1,1
"3047",9027,1121685698,"Chef Siblings - Island Restaurant",111013888,"USD",0,56,56,4,4,"1.0","4+","Games",43,5,1,1
"3048",9030,1121782467,"Samorost 3",1329823744,"USD",4.99,421,51,4,4,"1.2","9+","Games",37,5,16,1
"3049",9036,1121910644,"Soccer Stadium Sports Car & Bus Parking Simulator 3D Driving Sim",268843008,"USD",0,126,126,4,4,"1.0","4+","Games",38,5,1,1
"3050",9043,1121971067,"Archery King",133175296,"USD",0,8905,473,4.5,4.5,"1.0.14","4+","Games",38,5,15,1
"3051",9050,1122172974,"Virtual Reality Roller Coaster for Google Cardboard VR",119512064,"USD",0,77,68,4,4.5,"0.2","4+","Games",40,0,1,1
"3052",9054,1122212503,"Grim Tales: The Heir - A Mystery Hidden Object Game (Full)",984101888,"USD",6.99,87,87,4.5,4.5,"1.0.0","9+","Games",37,5,5,1
"3053",9059,1122439453,"Multi Level Car Parking 5 a Real Airport Driving Test Simulator",238359552,"USD",0,365,365,4.5,4.5,"1.0","4+","Games",38,5,1,1
"3054",9061,1122444037,"Angry Birds Blast",129589248,"USD",0,24878,712,4.5,4.5,"1.3.5","4+","Games",37,5,12,1
"3055",9062,1122488716,"Make More!",35957760,"USD",0,5134,186,4.5,4.5,"1.4.1","9+","Games",37,5,11,1
"3056",9063,1122498143,"Light On",212279296,"USD",0,191,191,4.5,4.5,"1.0","4+","Games",40,5,1,1
"3057",9068,1122649984,"Prisma: Photo Editor, Art Filters Pic Effects",76442624,"USD",0,15060,97,4.5,4,"3.3.1","9+","Photo & Video",37,0,2,1
"3058",9069,1122682633,"Duck Roll",59053056,"USD",0,154,33,4.5,4.5,"1.2.0","4+","Games",38,5,1,1
"3059",9074,1122904897,"ShadeMoji by The Shade Room",81028096,"USD",0.99,108,108,4.5,4.5,"1.0","12+","Entertainment",37,0,1,1
"3060",9076,1122909751,"WIND runner adventure",332139520,"USD",0,253,43,4.5,4.5,"1.11","4+","Games",37,5,17,1
"3061",9083,1123132173,"Suicide Squad: Special Ops",363020288,"USD",0,6551,437,4.5,4.5,"1.1.2","12+","Games",38,5,1,1
"3062",9090,1123371085,"Crazy Circle",39796736,"USD",0,98,65,4.5,4.5,"1.0.1","4+","Games",38,5,1,1
"3063",9102,1123434406,"Tank.io war - Free Classic Tank games",24354816,"USD",0,3219,2342,4.5,5,"1.4.1","4+","Games",37,3,2,1
"3064",9105,1123455917,"Ketchapp Soccer",63180800,"USD",0,339,138,4,4,"1.1.1","4+","Games",38,5,1,1
"3065",9120,1123605369,"Magic Mansion",44227584,"USD",0,255,132,3,3.5,"1.0.1","9+","Games",37,4,1,1
"3066",9122,1123631069,"Is-it Love ? Ryan (Visual Novel)",146797568,"USD",0,539,53,4.5,4.5,"1.2.118","12+","Games",40,5,1,1
"3067",9124,1123652342,"Jurassic GO - Dinosaur Snap Adventures",331335680,"USD",3.99,477,315,5,5,"1.0.1","4+","Games",38,5,11,1
"3068",9126,1123697672,"Cube Skip",125918208,"USD",0,298,72,4.5,4,"1.0.2","4+","Games",40,5,1,1
"3069",9147,1124034555,"Music Player - Play Unlimited Songs from YouTube!",12244992,"USD",0,53,36,4,4,"1.1","17+","Entertainment",37,4,1,1
"3070",9149,1124073720,"Switchy Sides",61278208,"USD",0,109,34,4.5,4.5,"1.0.1","4+","Games",40,5,1,1
"3071",9151,1124139149,"Princess Face Paint - Girls Makeup, Dressup and Makeover Games",98643968,"USD",0,45,45,4,4,"1.0","4+","Games",43,5,2,1
"3072",9152,1124143528,"Mystery of the Ancients: Mud Water Creek (Full)",1145312256,"USD",6.99,127,65,4.5,4.5,"1.0.2","9+","Games",37,5,5,1
"3073",9154,1124221308,"Danse Macabre: Lethal Letters - A Mystery Hidden Object Game (Full)",771726336,"USD",6.99,57,57,4.5,4.5,"1.0.0","9+","Games",37,5,5,1
"3074",9161,1124344384,"My Town : Beauty Spa Saloon",296504320,"USD",2.99,56,56,4,4,"1.0","4+","Entertainment",38,5,1,1
"3075",9163,1124345691,"Babysitter Craziness - Fun Kids Game",95670272,"USD",0,169,65,4,4,"1.1","4+","Games",38,5,11,1
"3076",9166,1124395796,"All Star Quarterback 17 - Football Lifestyle Sim",110787584,"USD",0,521,131,4.5,4.5,"1.4","12+","Games",37,5,1,1
"3077",9172,1124503295,"Tina's Diary - Star Fever",107933696,"USD",0,139,139,4,4,"1.0","4+","Games",43,5,1,1
"3078",9173,1124567713,"Rolly Worms",146486272,"USD",0,135,135,3.5,3.5,"1.0.1","9+","Games",40,5,1,1
"3079",9189,1124836530,"Tank.IO War - Free Tank games of snake",25571328,"USD",0,9259,136,5,4.5,"1.1.2","4+","Games",38,4,2,1
"3080",9195,1125065976,"Color Bots",190457856,"USD",0,164,164,4.5,4.5,"1.0","12+","Games",40,5,1,1
"3081",9204,1125378601,"Amusement Park Fair Ground Circus Trucker Parking Simulator",357691392,"USD",0,81,48,4,4,"1.0.1","4+","Games",38,5,1,1
"3082",9207,1125478670,"Nerve - Do You Dare?",173320192,"USD",0,219,88,2,2.5,"1.02","12+","Entertainment",40,5,1,1
"3083",9209,1125608061,"WoW Legion Companion",286431232,"USD",0,1019,50,3,2,"1.2.1","9+","Entertainment",37,5,4,1
"3084",9222,1126101226,"Archangel Michael Guidance - Doreen Virtue",116185088,"USD",3.99,338,63,4.5,4.5,"1.5.2","4+","Lifestyle",37,5,2,1
"3085",9239,1126382960,"Thomas & Friends: Magical Tracks - Kids Train Set",308592640,"USD",0,389,58,4,4.5,"1.3","4+","Entertainment",38,5,8,1
"3086",9246,1126585243,"Coin Dozer: Haunted",162514944,"USD",0,704,132,4.5,4.5,"1.10","12+","Games",38,5,1,1
"3087",9253,1126723825,"Super Atomic",22029312,"USD",0,2638,882,4.5,4.5,"1.4","4+","Games",37,5,1,1
"3088",9255,1126769121,"Taxi Sim 2016",281550848,"USD",0,3026,904,4.5,4.5,"1.4.0","4+","Games",37,5,1,1
"3089",9256,1126835894,"Epic Jackpot Slots: Slot Machines & Bonus Games",181364736,"USD",0,2291,116,5,5,"1.111","12+","Games",40,5,10,1
"3090",9261,1127108818,"EA SPORTS™ FIFA 17 Companion",41966592,"USD",0,1137,492,4,4,"17.0.2","4+","Games",37,0,7,1
"3091",9265,1127229619,"Brick Splits",62238720,"USD",0,1077,98,4.5,4.5,"2.8","4+","Games",38,5,1,1
"3092",9275,1127492845,"Candy's Vacation - Beach Hotel",96538624,"USD",0,105,105,4.5,4.5,"1.0","4+","Games",43,5,2,1
"3093",9291,1127910488,"Microsoft Pix Camera",131016704,"USD",0,678,31,4,4,"1.0.32","4+","Photo & Video",25,4,9,1
"3094",9292,1127930385,"Content Transf",29114368,"USD",0,299,78,4.5,5,"3.5.0","4+","Productivity",38,5,1,1
"3095",9293,1127933116,"Kerflux",58624000,"USD",0,1648,180,4.5,5,"1.1.2","4+","Games",40,5,1,1
"3096",9298,1128070374,"1-Bit Rogue: A dungeon crawler RPG!",64439296,"USD",0,378,106,4.5,4.5,"1.3","12+","Games",38,3,1,1
"3097",9299,1128075013,"InstaSave for Instagram - Download & Repost your own Videos & Photos for Free",11674624,"USD",0,243,243,4,4,"1.0.0","12+","Photo & Video",40,3,1,1
"3098",9302,1128233478,"Super Powerboy",1115999232,"USD",1.99,99,54,4.5,4.5,"1.0.1","12+","Games",25,5,1,1
"3099",9328,1128801236,"Hop Swap",170190848,"USD",0,144,47,4.5,4.5,"2","9+","Games",40,4,1,1
"3100",9331,1128839212,"Forest Rescue 2: Friends United Match 3 Puzzle",88672256,"USD",0,1505,79,5,5,"1.75","4+","Games",40,5,1,1
"3101",9336,1129025215,"Mafia III: Rivals",173031424,"USD",0,198,33,3,3,"1.0.226816","17+","Games",37,4,1,1
"3102",9338,1129050711,"Piggy Boom",121419776,"USD",0,1918,57,4.5,4,"2.10.1","4+","Games",38,5,2,1
"3103",9349,1129234419,"Troll Face Quest Video Games",72438784,"USD",0,2118,1182,4.5,4.5,"1.11","12+","Games",38,5,16,1
"3104",9353,1129404572,"The Curio Society: New Order HD (Full) - Adventure",1364120576,"USD",6.99,58,58,4.5,4.5,"1.0","9+","Games",24,5,4,1
"3105",9355,1129553203,"Chat for Pokemon Go - GoChat",18925568,"USD",0,500,500,2,2,"1.0","4+","Social Networking",37,0,1,1
"3106",9362,1129693551,"Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test",358992896,"USD",0,101,101,4,4,"1.0","4+","Games",38,5,1,1
"3107",9367,1129755661,"Flick Soccer 17",83832832,"USD",0,217,217,4,4,"1.0","4+","Games",37,5,1,1
"3108",9388,1130610367,"Donut Dazzle",65595392,"USD",0,2317,102,5,4.5,"1.3","4+","Games",37,0,1,1
"3109",9392,1130638492,"Trump Bounce",68929536,"USD",0,105,105,4,4,"1.1","4+","Games",38,1,1,1
"3110",9397,1130723425,"Leveled!",105438208,"USD",0,897,142,4.5,4.5,"1.4","4+","Games",37,0,1,1
"3111",9398,1130770356,"Geekbench 4",92825600,"USD",0.99,87,37,4,4.5,"4.1.0","4+","Utilities",37,3,1,1
"3112",9399,1130829481,"New Furniture Mods - Pocket Wiki & Game Tools for Minecraft PC Edition",52959232,"USD",0,17588,17588,4.5,4.5,"1.0","4+","Reference",38,3,2,1
"3113",9406,1130901077,"F1 2016",2532376576,"USD",4.99,343,160,4,4,"1.0.6","4+","Games",25,5,1,1
"3114",9425,1131342792,"Uber Driver",162263040,"USD",0,3289,39,3,3,"3.158.1","4+","Business",37,5,37,1
"3115",9426,1131344092,"Drop Out!",48784384,"USD",0,125,44,4,4,"1.9.1","4+","Games",40,5,1,1
"3116",9427,1131388981,"Paperback: The Game",55676928,"USD",3.99,80,34,4,4,"1.0.6","4+","Games",43,3,1,1
"3117",9428,1131422575,"Circuroid",103378944,"USD",0,342,78,4.5,5,"1.1","4+","Games",38,5,1,1
"3118",9440,1131701133,"Never Hillary Clinton",58260480,"USD",0.99,207,201,5,5,"1.2","9+","Games",40,4,1,1
"3119",9455,1132158938,"Baby Boss - Care, Dress Up and Play",266678272,"USD",0,616,267,4.5,4.5,"1.5","4+","Games",38,5,11,1
"3120",9457,1132201707,"Wedding Planner - Dress Up, Makeup & Cake Design",266102784,"USD",0,346,152,4,4.5,"1.0.4","4+","Games",38,5,11,1
"3121",9460,1132217067,"DRAGONS MODS FREE for Minecraft PC Game Edition",86984704,"USD",0,2027,160,4,3,"1.1","4+","Catalogs",37,4,1,1
"3122",9464,1132336222,"Bridge",100835328,"USD",0,128,32,4,4,"1.1.1","4+","Games",38,5,1,1
"3123",9465,1132358193,"Slots: Fast Fortune Slot Machines & Fun Slot Games",168288256,"USD",0,1474,94,5,4.5,"1.111","12+","Games",40,5,10,1
"3124",9474,1132515131,"Samurai of Hyuga Book 2",73325568,"USD",5.99,74,74,4.5,4.5,"1.0.2","12+","Games",38,5,1,1
"3125",9478,1132537738,"Legacy of Discord - Furious Wings",154840064,"USD",0,4618,303,4.5,4,"1.1.3","12+","Games",40,5,14,1
"3126",9479,1132539563,"Linia",87257088,"USD",1.99,271,51,4,4.5,"1.4","4+","Games",37,5,7,1
"3127",9484,1132662330,"MUTANT CREATURES MODS for Minecraft PC - Best Pocket Wiki Edition & Installation Tools",86775808,"USD",0,452,452,4,4,"1.0","4+","Entertainment",37,5,1,1
"3128",9485,1132715891,"LUCKY BLOCK MOD ™ for Minecraft PC Edition - The Best Pocket Wiki & Mods Installer Tools",86874112,"USD",0,4693,4693,4,4,"1.0","12+","Reference",37,4,1,1
"3129",9494,1132915398,"ISLANDS: Non-Places",259855360,"USD",2.99,43,43,3.5,3.5,"1.0","4+","Games",37,5,1,1
"3130",9501,1132992868,"Flowing ~ Meditation & Mindfulness",99457024,"USD",1.99,795,781,4.5,4.5,"1.2","4+","Health & Fitness",37,5,2,1
"3131",9504,1133031538,"Pixel Color Ball Fell From The Sky",33778688,"USD",0,6493,75,5,4.5,"1.8","4+","Entertainment",40,2,1,1
"3132",9511,1133064144,"Just Rolling",147982336,"USD",0,776,40,4.5,4.5,"3.2","4+","Games",38,5,1,1
"3133",9520,1133173046,"Warlords - Turn Based Strategy",275863552,"USD",0,287,104,4.5,4.5,"0.23.25","12+","Games",37,5,45,1
"3134",9525,1133241575,"The Secret Order: The Buried Kingdom HD (Full)",1258856448,"USD",6.99,63,63,4.5,4.5,"1.0.0","9+","Games",24,5,3,1
